id,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
15755,2971.0717050095427,None,344.48680142563205,0.0,0.0,90,Clouds,overcast clouds,25-07-2014 22:00
15756,2259.5668699927432,None,344.24329868807985,2.0221281064769845,1.0875000941920927,90,Clouds,overcast clouds,25-07-2014 23:00
15757,1563.1545617793313,None,343.88384226597907,1.0110640532384922,11.96250103611302,90,Clouds,overcast clouds,26-07-2014 00:00
15758,941.1268499540388,None,343.26928773787114,7.077448372669446,10.875000941920929,75,Clouds,broken clouds,26-07-2014 01:00
15759,715.8169855320524,None,343.0721664741384,9.09957647914643,1.0875000941920927,90,Clouds,overcast clouds,26-07-2014 02:00
15760,498.0533845117593,None,342.7822822627667,8.088512425907938,5.437500470960464,75,Clouds,broken clouds,26-07-2014 03:00
15761,495.8973092541327,None,342.5387795252145,0.0,8.700000753536742,75,Clouds,broken clouds,26-07-2014 04:00
15762,991.7946185082652,None,341.90103426019687,5.055320266192461,0.0,1,Mist,mist,26-07-2014 05:00
15763,1696.8312277521843,None,340.92702330998804,4.044256212953969,9.787500847728834,1,Mist,mist,26-07-2014 06:00
15764,2231.5378916435966,None,340.8574510992588,9.09957647914643,3.262500282576278,75,Mist,mist,26-07-2014 07:00
15765,3016.3492854197025,None,342.411230472211,2.0221281064769845,2.1750001883841854,75,Mist,mist,26-07-2014 08:00
15766,3708.449443117862,None,343.8722468975241,4.044256212953969,2.1750001883841854,40,Clouds,scattered clouds,26-07-2014 09:00
15767,4256.092558555034,None,346.2145113254072,3.033192159715477,1.0875000941920927,20,Clouds,few clouds,26-07-2014 10:00
15768,4726.116964717647,None,347.28128522325494,2.0221281064769845,9.787500847728834,75,Clouds,broken clouds,26-07-2014 11:00
15769,5033.357688929446,None,346.7710890112408,6.066384319430954,0.0,75,Clouds,broken clouds,26-07-2014 12:00
15770,5172.424543046367,None,346.8522565904248,0.0,4.350000376768371,75,Clouds,broken clouds,26-07-2014 13:00
15771,4828.530539454913,None,348.8350645962071,0.0,1.0875000941920927,75,Clouds,broken clouds,26-07-2014 14:00
15772,4884.588496153207,None,350.0641736524229,6.066384319430954,9.787500847728834,40,Clouds,scattered clouds,26-07-2014 15:00
15773,4901.8370982142205,None,350.7135142858954,9.09957647914643,5.437500470960464,40,Clouds,scattered clouds,26-07-2014 16:00
15774,4685.15153482274,None,350.5743698644371,8.088512425907938,5.437500470960464,40,Clouds,scattered clouds,26-07-2014 17:00
15775,4165.537397734714,None,350.1105551262424,1.0110640532384922,7.612500659344649,20,Clouds,few clouds,26-07-2014 18:00
15776,3926.2130441381546,None,349.2409024921274,6.066384319430954,2.1750001883841854,75,Clouds,broken clouds,26-07-2014 19:00
15777,3714.917668890742,None,347.9190304882726,6.066384319430954,6.525000565152556,40,Clouds,scattered clouds,26-07-2014 20:00
15778,3855.0625606364742,None,345.91303174558067,3.033192159715477,11.96250103611302,1,Clear,sky is clear,26-07-2014 21:00
15779,3263.219902417956,None,343.4432182646941,0.0,0.0,1,Clear,sky is clear,26-07-2014 22:00
15780,2658.4407926536765,None,342.65473320976315,6.066384319430954,6.525000565152556,75,Clouds,broken clouds,26-07-2014 23:00
15781,1445.648460238678,None,342.063369418565,8.088512425907938,5.437500470960464,90,Clouds,overcast clouds,27-07-2014 00:00
15782,1074.8035159268918,None,341.5647685750057,5.055320266192461,0.0,1,Clear,sky is clear,27-07-2014 01:00
15783,866.7422535659188,None,340.8574510992588,6.066384319430954,7.612500659344649,1,Clear,sky is clear,27-07-2014 02:00
15784,405.3421484338127,None,338.87464309347666,2.0221281064769845,13.050001130305112,1,Clear,sky is clear,27-07-2014 04:00
15785,605.8571473930925,None,338.1209441439103,4.044256212953969,10.875000941920929,1,Clear,sky is clear,27-07-2014 05:00
15786,928.1903984082788,None,337.65712940571564,0.0,11.96250103611302,1,Clear,sky is clear,27-07-2014 06:00
15787,1239.7432731353315,None,337.9933950909068,8.088512425907938,8.700000753536742,20,Clouds,few clouds,27-07-2014 07:00
15788,1870.3952859911308,None,338.3180654076431,1.0110640532384922,11.96250103611302,75,Clouds,broken clouds,27-07-2014 08:00
15789,2947.354877175649,None,338.8166662512023,2.0221281064769845,11.96250103611302,75,Clouds,broken clouds,27-07-2014 09:00
15790,3686.888690541595,None,339.8370586752306,5.055320266192461,10.875000941920929,90,Clouds,overcast clouds,27-07-2014 10:00
15791,4450.139331741434,None,340.7994742569846,0.252766013309623,11.96250103611302,75,Rain,light rain,27-07-2014 11:00
15792,4730.429115232901,None,341.4024334166376,9.09957647914643,4.350000376768371,75,Rain,light rain,27-07-2014 12:00
15793,4746.599679665101,None,342.52718415675963,7.077448372669446,3.262500282576278,75,Rain,light rain,27-07-2014 13:00
15794,4689.463685337993,None,343.7794839498853,6.066384319430954,13.050001130305112,40,Clouds,scattered clouds,27-07-2014 14:00
15795,4727.195002346461,None,344.10415426662144,0.3235404970363175,4.350000376768371,75,Rain,light rain,27-07-2014 15:00
15796,4816.672125537966,None,343.7910793183401,0.384204340230627,1.0875000941920927,75,Rain,proximity shower rain,27-07-2014 16:00
15797,5949.6896734207785,None,339.2340995155775,0.252766013309623,13.050001130305112,1,Rain,light rain,30-07-2014 09:00
15798,5385.875993551405,None,341.66912689109955,4.044256212953969,2.1750001883841854,1,Clear,sky is clear,30-07-2014 10:00
15799,5684.492416732699,None,343.40843215932955,1.0110640532384922,9.787500847728834,1,Haze,haze,30-07-2014 11:00
15800,6007.903705376699,None,345.21730963828867,9.09957647914643,11.96250103611302,1,Clear,sky is clear,30-07-2014 12:00
15801,5975.562576512298,None,346.2840835361364,4.044256212953969,9.787500847728834,75,Clouds,broken clouds,30-07-2014 13:00
15802,6431.572493500338,None,347.014591748793,2.0221281064769845,5.437500470960464,40,Clouds,scattered clouds,30-07-2014 14:00
15803,6631.009454830804,None,347.38564353934873,5.055320266192461,4.350000376768371,1,Clear,sky is clear,30-07-2014 15:00
15804,7047.131979552751,None,347.52478796080715,8.088512425907938,5.437500470960464,1,Clear,sky is clear,30-07-2014 16:00
15805,6809.963701213817,None,347.095759327977,8.088512425907938,8.700000753536742,1,Clear,sky is clear,30-07-2014 17:00
15806,5375.095617263273,None,346.71311216896646,0.0,5.437500470960464,1,Clear,sky is clear,30-07-2014 18:00
15807,4067.435973512701,None,345.5883614288444,9.09957647914643,13.050001130305112,1,Clear,sky is clear,30-07-2014 19:00
15808,3567.2265137433155,None,343.5243858438782,1.0110640532384922,3.262500282576278,1,Clear,sky is clear,30-07-2014 20:00
15809,3509.0124817873952,None,341.28647973208894,6.066384319430954,7.612500659344649,1,Clear,sky is clear,30-07-2014 21:00
15810,2594.8365725536896,None,339.29207635785184,2.0221281064769845,0.0,1,Clear,sky is clear,30-07-2014 22:00
15811,1433.790046321731,None,338.410828355282,6.066384319430954,9.787500847728834,1,Clear,sky is clear,30-07-2014 23:00
15812,522.848249974466,None,336.9730026668786,1.0110640532384922,3.262500282576278,1,Clear,sky is clear,31-07-2014 01:00
15813,355.7524175083995,None,336.323662033406,1.0110640532384922,2.1750001883841854,1,Clear,sky is clear,31-07-2014 02:00
15814,457.0879546168528,None,335.47720013620074,5.055320266192461,5.437500470960464,1,Clear,sky is clear,31-07-2014 03:00
15815,1060.7890267523185,None,334.9785992926415,9.09957647914643,11.96250103611302,1,Clear,sky is clear,31-07-2014 04:00
15816,3400.130681277249,None,334.2480910799849,2.0221281064769845,13.050001130305112,1,Clear,sky is clear,31-07-2014 05:00
15817,6072.585963105498,None,334.1437327638911,9.09957647914643,3.262500282576278,1,Clear,sky is clear,31-07-2014 06:00
15818,7264.895580573043,None,334.7814780289088,1.0110640532384922,5.437500470960464,20,Clouds,few clouds,31-07-2014 07:00
15819,6695.691712559604,None,337.2744822467051,7.077448372669446,5.437500470960464,1,Clear,sky is clear,31-07-2014 08:00
15820,6012.215855891952,None,340.324064150335,0.0,7.612500659344649,1,Clear,sky is clear,31-07-2014 09:00
15821,5365.393278603952,None,343.21131089559674,3.033192159715477,6.525000565152556,1,Clear,sky is clear,31-07-2014 10:00
15822,5749.174674461499,None,345.3100725859276,4.044256212953969,7.612500659344649,1,Clear,sky is clear,31-07-2014 11:00
15823,6138.346258463112,None,346.237702062317,1.0110640532384922,1.0875000941920927,1,Clear,sky is clear,31-07-2014 12:00
15824,6287.115451239351,None,347.095759327977,5.055320266192461,7.612500659344649,1,Clear,sky is clear,31-07-2014 13:00
15825,6468.225772879991,None,347.884244382908,5.055320266192461,4.350000376768371,1,Clear,sky is clear,31-07-2014 14:00
15826,6641.789831118937,None,348.5335850163805,8.088512425907938,2.1750001883841854,1,Clear,sky is clear,31-07-2014 15:00
15827,7123.672651198497,None,349.02059049148494,8.088512425907938,5.437500470960464,1,Clear,sky is clear,31-07-2014 16:00
15828,7035.273565635804,None,348.54518038483536,3.033192159715477,6.525000565152556,1,Clear,sky is clear,31-07-2014 17:00
15829,5527.098922925953,None,347.965411962092,5.055320266192461,13.050001130305112,1,Clear,sky is clear,31-07-2014 18:00
15830,4235.609843607581,None,346.9450195380638,7.077448372669446,11.96250103611302,1,Clear,sky is clear,31-07-2014 19:00
15831,3705.215330231422,None,344.6143504786356,8.735593419980573,11.96250103611302,1,Rain,heavy intensity rain,31-07-2014 20:00
15832,3473.437240036555,None,341.9126296286517,5.055320266192461,5.437500470960464,1,Clear,sky is clear,31-07-2014 21:00
15833,2813.6782112027963,None,340.1849197288766,5.055320266192461,13.050001130305112,1,Clear,sky is clear,31-07-2014 22:00
15834,1769.0597488826777,None,338.67752182974385,0.5156426671516311,7.612500659344649,1,Rain,light rain,31-07-2014 23:00
15835,943.2829252116654,None,337.8774414063581,0.0,2.1750001883841854,1,Clear,sky is clear,01-08-2014 00:00
15836,561.6576046117459,None,337.61074793189624,9.09957647914643,8.700000753536742,1,Clear,sky is clear,01-08-2014 01:00
15837,409.6542989490661,None,337.11214708833694,0.252766013309623,1.0875000941920927,1,Rain,light rain,01-08-2014 02:00
15838,959.4534896438654,None,335.81346582139184,3.033192159715477,4.350000376768371,1,Mist,mist,01-08-2014 04:00
15839,3188.8353060298355,None,335.5119862415653,4.044256212953969,1.0875000941920927,1,Mist,mist,01-08-2014 05:00
15840,5945.377522905525,None,335.4192232939264,7.077448372669446,9.787500847728834,1,Mist,mist,01-08-2014 06:00
15841,6984.605797081577,None,335.65113066302376,4.044256212953969,5.437500470960464,1,Mist,mist,01-08-2014 07:00
15842,6238.603757942752,None,338.26008856536873,2.0221281064769845,13.050001130305112,1,Mist,mist,01-08-2014 08:00
15843,5781.5158033259,None,340.46320857179336,8.088512425907938,0.0,5,Clear,sky is clear,01-08-2014 09:00
15844,6213.808892480045,None,346.57396774750805,4.044256212953969,4.350000376768371,1,Clear,sky is clear,01-08-2014 11:00
15845,6370.124348657979,None,347.7682906983593,1.0110640532384922,3.262500282576278,75,Clouds,broken clouds,01-08-2014 12:00
15846,6671.974884725711,None,348.6843248062938,0.0,11.96250103611302,75,Clouds,broken clouds,01-08-2014 13:00
15847,6811.04173884263,None,349.20611638676286,2.0221281064769845,0.0,40,Clouds,scattered clouds,01-08-2014 14:00
15848,6761.452007917218,None,349.4032376504955,0.0,1.0875000941920927,40,Clouds,scattered clouds,01-08-2014 15:00
15849,6911.299238322271,None,349.72790796723183,4.044256212953969,2.1750001883841854,40,Clouds,scattered clouds,01-08-2014 16:00
15850,6021.918194551272,None,349.6815264934123,1.7996940147645162,13.050001130305112,40,Rain,moderate rain,01-08-2014 17:00
15851,5334.130187368366,None,349.8554570202353,9.09957647914643,13.050001130305112,24,Clouds,few clouds,01-08-2014 18:00
15852,4380.066885868568,None,345.85621444015186,8.088512425907938,1.0875000941920927,24,Clouds,few clouds,01-08-2014 19:00
15853,3599.5676426077152,None,340.1292619602932,0.0,2.1750001883841854,32,Rain,light rain,01-08-2014 20:00
15854,3473.437240036555,None,340.1292619602932,9.09957647914643,0.0,32,Rain,light rain,01-08-2014 21:00
15855,2962.447403979036,None,340.3820409926093,4.044256212953969,8.700000753536742,20,Clouds,few clouds,01-08-2014 22:00
15856,2503.2033741045566,None,339.32686246321646,2.0221281064769845,3.262500282576278,1,Mist,mist,01-08-2014 23:00
15857,2503.2033741045566,None,339.32686246321646,1.0110640532384922,11.96250103611302,1,Haze,haze,01-08-2014 23:00
15858,1479.067626731891,None,338.4456144606466,1.0110640532384922,6.525000565152556,1,Haze,haze,02-08-2014 00:00
15859,1479.067626731891,None,338.4456144606466,1.0110640532384922,10.875000941920929,1,Mist,mist,02-08-2014 00:00
15860,1103.9105319048515,None,337.9586089855422,0.0,10.875000941920929,1,Haze,haze,02-08-2014 01:00
15861,1103.9105319048515,None,337.9586089855422,5.055320266192461,1.0875000941920927,1,Mist,mist,02-08-2014 01:00
15862,1103.9105319048515,None,337.9586089855422,1.0110640532384922,3.262500282576278,1,Fog,fog,02-08-2014 01:00
15863,793.4356948066122,None,337.2628868782502,4.044256212953969,6.525000565152556,1,Haze,haze,02-08-2014 02:00
15864,793.4356948066122,None,337.2628868782502,7.077448372669446,7.612500659344649,1,Mist,mist,02-08-2014 02:00
15865,4260.404709070287,None,348.12774712046024,2.0221281064769845,9.787500847728834,5,Clear,sky is clear,03-08-2014 11:00
15866,4790.799222446447,None,348.90463680693625,1.0110640532384922,10.875000941920929,1,Clear,sky is clear,03-08-2014 12:00
15867,5110.976398204006,None,349.4844052296796,2.0221281064769845,4.350000376768371,1,Clear,sky is clear,03-08-2014 13:00
15868,5088.337607998926,None,350.0641736524229,5.055320266192461,7.612500659344649,40,Clouds,scattered clouds,03-08-2014 14:00
15869,5091.571720885366,None,350.64394207516625,1.0110640532384922,11.96250103611302,1,Clear,sky is clear,03-08-2014 15:00
15870,4772.47258275662,None,350.2496995477008,7.077448372669446,4.350000376768371,1,Rain,light rain,03-08-2014 16:00
15871,4787.565109560007,None,349.28728396594687,1.0110640532384922,2.1750001883841854,1,Clear,sky is clear,03-08-2014 17:00
15872,4551.474868849888,None,349.101758070669,3.033192159715477,0.0,40,Thunderstorm,thunderstorm,03-08-2014 18:00
15873,3878.779388470368,None,347.7450999614496,3.033192159715477,6.525000565152556,1,Thunderstorm,proximity thunderstorm,03-08-2014 19:00
15874,3555.3680998263685,None,345.44921700738604,6.066384319430954,7.612500659344649,40,Clouds,scattered clouds,03-08-2014 20:00
15875,3125.2310859298486,None,343.9650098451631,6.066384319430954,13.050001130305112,75,Rain,light rain,03-08-2014 21:00
15876,2202.430875665637,None,343.014189631864,3.033192159715477,13.050001130305112,1,Rain,light rain,03-08-2014 22:00
15877,1288.2549664319315,None,341.3444565743632,9.09957647914643,10.875000941920929,1,Clear,sky is clear,03-08-2014 23:00
15878,740.611850994759,None,340.7183066778004,3.033192159715477,3.262500282576278,1,Mist,mist,04-08-2014 00:00
15879,516.3800242015859,None,340.8806418361686,7.077448372669446,11.96250103611302,75,Clouds,broken clouds,04-08-2014 01:00
15880,3346.2287998365823,None,338.758689408928,2.0221281064769845,1.0875000941920927,1,Mist,mist,04-08-2014 05:00
15881,6028.386420324152,None,338.5731635136502,1.0110640532384922,2.1750001883841854,1,Mist,mist,04-08-2014 06:00
15882,7061.146468727324,None,338.932619935751,2.0221281064769845,9.787500847728834,20,Mist,mist,04-08-2014 07:00
15883,6542.610369268111,None,339.3384578316713,6.066384319430954,8.700000753536742,90,Mist,mist,04-08-2014 08:00
15884,5497.991906947992,None,340.6371390986164,2.0221281064769845,11.96250103611302,75,Mist,mist,04-08-2014 09:00
15885,5497.991906947992,None,340.6371390986164,2.0221281064769845,7.612500659344649,75,Rain,light rain,04-08-2014 09:00
15886,4929.866076563367,None,341.97060647092604,2.0221281064769845,11.96250103611302,40,Mist,mist,04-08-2014 10:00
15887,5487.21153065986,None,342.1213462608393,0.0,10.875000941920929,40,Rain,light rain,04-08-2014 11:00
15888,5685.570454361513,None,344.26648942498963,3.033192159715477,7.612500659344649,40,Haze,haze,04-08-2014 12:00
15889,5648.917174981859,None,345.7159104818479,2.0221281064769845,3.262500282576278,75,Haze,haze,04-08-2014 13:00
15890,6032.698570839405,None,346.8754473273346,9.09957647914643,4.350000376768371,40,Clouds,scattered clouds,04-08-2014 14:00
15891,6446.665020303724,None,347.4552157500779,8.088512425907938,10.875000941920929,1,Clear,sky is clear,04-08-2014 15:00
15892,7110.736199652737,None,347.7450999614496,7.077448372669446,13.050001130305112,1,Clear,sky is clear,04-08-2014 16:00
15893,6551.234670298618,None,347.362452802439,0.0,8.700000753536742,1,Clear,sky is clear,04-08-2014 17:00
15894,5026.889463156566,None,347.2696898548001,0.0,3.262500282576278,1,Clear,sky is clear,04-08-2014 18:00
15895,3835.6578833178346,None,346.43482332604964,8.088512425907938,5.437500470960464,1,Clear,sky is clear,04-08-2014 19:00
15896,3285.8586926230355,None,344.1157496350763,3.033192159715477,11.96250103611302,1,Clear,sky is clear,04-08-2014 20:00
15897,2847.097377696009,None,342.2372999453879,3.033192159715477,6.525000565152556,1,Clear,sky is clear,04-08-2014 21:00
15898,2038.5691560860107,None,340.8110696254394,1.0110640532384922,2.1750001883841854,1,Clear,sky is clear,04-08-2014 22:00
15899,1248.3675741658385,None,339.4776022531297,5.055320266192461,9.787500847728834,1,Clear,sky is clear,04-08-2014 23:00
15900,687.7880071829056,None,338.3180654076431,6.066384319430954,8.700000753536742,1,Mist,mist,05-08-2014 00:00
15901,457.0879546168528,None,337.3092683520696,7.077448372669446,10.875000941920929,1,Fog,fog,05-08-2014 01:00
15902,373.0010195694128,None,337.15852856215633,3.033192159715477,7.612500659344649,40,Fog,fog,05-08-2014 02:00
15903,465.71225564735937,None,336.17292224349274,9.09957647914643,8.700000753536742,1,Mist,mist,05-08-2014 03:00
15904,465.71225564735937,None,336.17292224349274,9.09957647914643,2.1750001883841854,1,Fog,fog,05-08-2014 03:00
15905,1040.3063118048651,None,335.801870452937,9.09957647914643,4.350000376768371,1,Mist,mist,05-08-2014 04:00
15906,1040.3063118048651,None,335.801870452937,6.066384319430954,10.875000941920929,1,Fog,fog,05-08-2014 04:00
15907,3419.5353585958883,None,335.280078872468,2.0221281064769845,13.050001130305112,1,Mist,mist,05-08-2014 05:00
15908,6066.117737332618,None,335.0945529771902,5.055320266192461,2.1750001883841854,1,Mist,mist,05-08-2014 06:00
15909,7423.367112008603,None,335.37284182010694,5.055320266192461,9.787500847728834,1,Mist,mist,05-08-2014 07:00
15910,6688.145449157911,None,336.7990721400555,3.033192159715477,7.612500659344649,1,Clear,sky is clear,05-08-2014 08:00
15911,5559.440051790352,None,339.280480989397,9.09957647914643,7.612500659344649,75,Clouds,broken clouds,05-08-2014 09:00
15912,5183.204919334499,None,341.4604102589119,8.088512425907938,10.875000941920929,1,Clear,sky is clear,05-08-2014 10:00
15913,5516.318546637819,None,343.3968367908746,3.033192159715477,13.050001130305112,20,Clouds,few clouds,05-08-2014 11:00
15914,5765.345238893699,None,344.4636106887223,9.09957647914643,7.612500659344649,1,Clear,sky is clear,05-08-2014 12:00
15915,5726.535884256419,None,345.42602627047626,2.0221281064769845,1.0875000941920927,75,Clouds,broken clouds,05-08-2014 13:00
15916,5950.767711049592,None,346.2956789045912,3.033192159715477,0.0,1,Clear,sky is clear,05-08-2014 14:00
15917,6497.332788857951,None,346.5855631159629,5.055320266192461,13.050001130305112,40,Clouds,scattered clouds,05-08-2014 15:00
15918,7324.187650157776,None,346.95661490651867,5.055320266192461,10.875000941920929,75,Clouds,broken clouds,05-08-2014 16:00
15919,7048.210017181564,None,347.4552157500779,9.09957647914643,7.612500659344649,40,Haze,haze,05-08-2014 17:00
15920,5325.505886337859,None,346.7826843796957,8.088512425907938,1.0875000941920927,1,Clear,sky is clear,05-08-2014 18:00
15921,3982.271000836448,None,345.44921700738604,1.0110640532384922,4.350000376768371,75,Clouds,broken clouds,05-08-2014 19:00
15922,3544.587723538235,None,343.4780043700587,4.044256212953969,8.700000753536742,1,Clear,sky is clear,05-08-2014 20:00
15923,3030.363774594276,None,341.3328612059084,6.066384319430954,4.350000376768371,1,Clear,sky is clear,05-08-2014 21:00
15924,2185.182273604624,None,339.106550462574,6.066384319430954,0.0,1,Clear,sky is clear,05-08-2014 22:00
15925,1369.1077885929317,None,337.4020312997086,2.0221281064769845,6.525000565152556,1,Clear,sky is clear,05-08-2014 23:00
15926,706.1146468727324,None,336.6135462447777,9.09957647914643,11.96250103611302,1,Mist,mist,06-08-2014 00:00
15927,515.3019865727726,None,335.81346582139184,8.088512425907938,10.875000941920929,1,Mist,mist,06-08-2014 01:00
15928,387.0155087439862,None,334.9206224503671,1.0110640532384922,11.96250103611302,1,Mist,mist,06-08-2014 02:00
15929,432.29308915414606,None,334.3872355014433,6.066384319430954,6.525000565152556,1,Fog,fog,06-08-2014 03:00
15930,432.29308915414606,None,334.3872355014433,3.033192159715477,3.262500282576278,1,Mist,mist,06-08-2014 03:00
15931,1055.398838608252,None,333.8538485525195,1.0110640532384922,7.612500659344649,1,Mist,mist,06-08-2014 04:00
15932,1055.398838608252,None,333.8538485525195,2.0221281064769845,5.437500470960464,1,Fog,fog,06-08-2014 04:00
15933,3424.9255467399557,None,333.2276986559566,6.066384319430954,7.612500659344649,1,Mist,mist,06-08-2014 05:00
15934,3424.9255467399557,None,333.2276986559566,8.088512425907938,7.612500659344649,1,Fog,fog,06-08-2014 05:00
15935,6236.447682685125,None,333.1349357083177,5.055320266192461,6.525000565152556,1,Mist,mist,06-08-2014 06:00
15936,6236.447682685125,None,333.1349357083177,6.066384319430954,0.0,1,Fog,fog,06-08-2014 06:00
15937,6884.348297601938,None,334.2944725538043,6.066384319430954,7.612500659344649,1,Fog,fog,06-08-2014 07:00
15938,6884.348297601938,None,334.2944725538043,6.066384319430954,1.0875000941920927,1,Mist,mist,06-08-2014 07:00
15939,6811.04173884263,None,337.3788405627988,0.0,9.787500847728834,1,Clear,sky is clear,06-08-2014 08:00
15940,5725.457846627606,None,341.1589306790854,4.044256212953969,1.0875000941920927,1,Clear,sky is clear,06-08-2014 09:00
15941,5483.977417773419,None,343.9302237397985,6.066384319430954,10.875000941920929,75,Clouds,broken clouds,06-08-2014 10:00
15942,5951.845748678405,None,346.0057946932196,7.077448372669446,3.262500282576278,1,Clear,sky is clear,06-08-2014 11:00
15943,5959.3920120800985,None,346.8754473273346,8.088512425907938,6.525000565152556,1,Clear,sky is clear,06-08-2014 12:00
15944,5726.535884256419,None,347.8378629090885,2.0221281064769845,1.0875000941920927,75,Clouds,broken clouds,06-08-2014 13:00
15945,6327.002843505445,None,348.3248683841929,1.0110640532384922,6.525000565152556,40,Clouds,scattered clouds,06-08-2014 14:00
15946,6495.176713600325,None,349.19452101830785,9.09957647914643,1.0875000941920927,40,Clouds,scattered clouds,06-08-2014 15:00
15947,7209.915661503564,None,348.9973997545752,6.066384319430954,9.787500847728834,40,Clouds,scattered clouds,06-08-2014 16:00
15948,6742.047330598578,None,349.101758070669,2.0221281064769845,10.875000941920929,75,Clouds,broken clouds,06-08-2014 17:00
15949,5357.847015202259,None,348.9973997545752,3.033192159715477,1.0875000941920927,75,Clouds,broken clouds,06-08-2014 18:00
15950,4078.2163498008345,None,347.40883427625846,5.055320266192461,9.787500847728834,75,Clouds,broken clouds,06-08-2014 19:00
15951,3509.0124817873952,None,345.7159104818479,7.077448372669446,9.787500847728834,75,Clouds,broken clouds,06-08-2014 20:00
15952,3192.0694189162755,None,343.03738036877377,1.0110640532384922,7.612500659344649,1,Clear,sky is clear,06-08-2014 21:00
15953,2377.0729715333964,None,341.06616773144646,8.088512425907938,8.700000753536742,1,Clear,sky is clear,06-08-2014 22:00
15954,1468.287250443758,None,339.9066308859597,9.09957647914643,2.1750001883841854,40,Clouds,scattered clouds,06-08-2014 23:00
15955,781.5772808896656,None,338.5615681451953,1.0110640532384922,0.0,1,Clear,sky is clear,07-08-2014 00:00
15956,507.7557231710793,None,337.7846784587192,0.0,1.0875000941920927,1,Mist,mist,07-08-2014 01:00
15957,410.7323365778794,None,337.0541702460626,4.044256212953969,8.700000753536742,1,Clear,sky is clear,07-08-2014 02:00
15958,457.0879546168528,None,336.2540898226768,4.044256212953969,9.787500847728834,1,Mist,mist,07-08-2014 03:00
15959,6278.491150208845,None,348.4176313318319,8.088512425907938,10.875000941920929,1,Clear,sky is clear,07-08-2014 14:00
15960,6652.570207407071,None,348.3248683841929,5.055320266192461,6.525000565152556,40,Clouds,scattered clouds,07-08-2014 15:00
15961,7256.271279542537,None,349.0089951230301,5.055320266192461,11.96250103611302,1,Clear,sky is clear,07-08-2014 16:00
15962,6767.920233690097,None,348.4176313318319,6.066384319430954,1.0875000941920927,1,Clear,sky is clear,07-08-2014 17:00
15963,5520.630697153072,None,347.8378629090885,8.088512425907938,5.437500470960464,40,Clouds,scattered clouds,07-08-2014 18:00
15964,4124.571967839807,None,346.8754473273346,5.055320266192461,0.0,1,Clear,sky is clear,07-08-2014 19:00
15965,3709.527480746675,None,345.1361420591046,5.055320266192461,2.1750001883841854,40,Clouds,scattered clouds,07-08-2014 20:00
15966,3529.495196734849,None,342.5967563674888,9.09957647914643,0.0,1,Clear,sky is clear,07-08-2014 21:00
15967,2672.4552818282496,None,341.7039129964641,1.0110640532384922,9.787500847728834,1,Clear,sky is clear,07-08-2014 22:00
15968,1607.3541045606778,None,341.4604102589119,5.055320266192461,8.700000753536742,90,Clouds,overcast clouds,07-08-2014 23:00
15969,914.1759092337056,None,340.2660873080606,9.09957647914643,2.1750001883841854,40,Clouds,scattered clouds,08-08-2014 00:00
15970,556.2674164676793,None,339.0253828833899,9.09957647914643,8.700000753536742,1,Clear,sky is clear,08-08-2014 01:00
15971,3111.2165967552755,None,333.46656324612684,7.077448372669446,13.050001130305112,92,Rain,light rain,11-06-2015 20:00
15972,4721.804814202394,None,345.0120716166376,2.0221281064769845,0.0,0,Clear,Sky is Clear,12-06-2015 18:00
15973,3336.5264611772623,None,338.65549062967966,1.0110640532384922,0.0,8,Clear,sky is clear,12-06-2015 20:00
15974,3556.446137455181,None,338.65549062967966,2.0221281064769845,1.0875000941920927,8,Clear,sky is clear,12-06-2015 21:00
15975,3277.234391592529,None,341.877843523287,9.09957647914643,8.700000753536742,76,Clouds,broken clouds,13-06-2015 21:00
15976,2211.0551766961435,None,339.90315227542334,3.033192159715477,2.1750001883841854,56,Clouds,broken clouds,13-06-2015 23:00
15977,3136.0114622179826,None,343.2971166221628,6.066384319430954,13.050001130305112,88,Rain,light rain,14-06-2015 20:00
15978,5046.294140475206,None,346.70963355843,0.0,9.787500847728834,0,Clear,Sky is Clear,19-06-2015 18:00
15979,4360.662208549928,None,342.49123851454954,3.033192159715477,0.0,88,Rain,light rain,20-06-2015 18:00
15980,799.9039205794923,None,340.3402976661718,4.044256212953969,9.787500847728834,12,Clouds,few clouds,22-06-2015 00:00
15981,4759.536131210861,None,342.92606483160705,6.066384319430954,2.1750001883841854,12,Clouds,few clouds,22-06-2015 18:00
15982,995.0287313947052,None,333.6462914571773,7.077448372669446,8.700000753536742,0,Clear,Sky is Clear,24-06-2015 04:00
15983,6289.2715264969775,None,336.5265809813662,5.055320266192461,1.0875000941920927,0,Clear,Sky is Clear,24-06-2015 06:00
15984,5822.481233220806,None,336.5265809813662,2.0221281064769845,13.050001130305112,0,Clear,Sky is Clear,24-06-2015 07:00
15985,5494.757794061553,None,336.5265809813662,6.066384319430954,0.0,0,Clear,Sky is Clear,24-06-2015 08:00
15986,5091.571720885366,None,344.38592172007475,3.033192159715477,8.700000753536742,36,Clouds,scattered clouds,24-06-2015 10:00
15987,5333.052149739553,None,347.72422829823086,1.0110640532384922,4.350000376768371,24,Clouds,few clouds,24-06-2015 11:00
15988,5390.188144066659,None,347.72422829823086,1.0110640532384922,1.0875000941920927,24,Clouds,few clouds,24-06-2015 13:00
